"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2023","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"I3033010",48.7537973,0.1001189,79.7,"site",2023-09-04,"L'Ure au Bourg-Saint-Léonard",66.8571428571429,67.0689655172414,-0.31582813073811,"inf à 0%","#feedde","-0,3%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-0,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3103010",48.6926539,-0.0833356,98.8,"site",2023-09-04,"La Cance à Tanques [La Noé]",107.142857142857,94.8509316770186,12.9592037194682,"0 et 15%","#eff3ff","+13,0%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+13,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3113010",48.7149626,-0.1284797,131.4,"site",2023-09-04,"L'Udon à Écouché",247,226.310559006211,9.14205730596122,"0 et 15%","#eff3ff","+9,1%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+9,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3121010",48.7477293,-0.1848891,932,"site",2023-09-04,"L'Orne à la Courbe [Pont RD 776]",1530.85714285714,1625.32298136646,-5.81212716440517,"inf à 0%","#feedde","-5,8%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-5,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3352010",48.8117266,-0.397977,301,"site",2023-09-04,"La Rouvre à Ségrie-Fontaine [Maison de la Rivière]",596,486.906832298137,22.4053474844371,"sup à 15%","#c6dbef","+22,4%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+22,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3442310",48.9101001,-0.6070219,88.8,"site",2023-09-04,"La Druance à Périgny",178.571428571429,172.11801242236,3.74941359027141,"0 et 15%","#eff3ff","+3,7%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+3,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3462010",48.8668128,-0.4384393,520,"site",2023-09-04,"Le Noireau à Cahan [Les Planches - CD 911]",1470.14285714286,1057.27329192547,39.0504109363707,"sup à 15%","#c6dbef","+39,1%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+39,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3463010",48.8468681,-0.510203,110,"site",2023-09-04,"La Vère à Saint-Pierre-du-Regard",432.428571428571,358.652380952381,20.5703891551707,"sup à 15%","#c6dbef","+20,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+20,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I3712010",49.07408,-0.6151015,76,"site",2023-09-04,"L'Odon à Épinay-sur-Odon",152.142857142857,138.463054187192,9.87974953749821,"0 et 15%","#eff3ff","+9,9%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+9,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"I4022010",49.1625939,-0.6155757,133,"site",2023-09-04,"La Seulles à Juvigny-sur-Seulles",267.428571428571,286.37619047619,-6.6163388150784,"inf à 0%","#feedde","-6,6%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-6,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I4032010",49.2913976,-0.5306883,256,"site",2023-09-04,"La Seulles à Tierceville",712.142857142857,613.72380952381,16.0363743579397,"sup à 15%","#c6dbef","+16,0%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+16,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5013610",48.8176226,-0.9127049,42,"site",2023-09-04,"La Virene à Saint-Germain-de-Tallevende-la-Lande-Vaumont",326,227.057142857143,43.5761922738139,"sup à 15%","#c6dbef","+43,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+43,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5053010",48.9471158,-0.8887456,115,"site",2023-09-04,"La Souleuvre à Carville",206.285714285714,223.357142857143,-7.6431084106174,"inf à 0%","#feedde","-7,6%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-7,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5101010",48.9361369,-0.9646485,469,"site",2023-09-04,"La Vire à Malloué",1907.71428571429,1492.14285714286,27.8506462422212,"sup à 15%","#c6dbef","+27,9%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+27,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5121020",48.9749585,-1.055408,639,"site",2023-09-04,"La Vire à Tessy-sur-Vire",2982.71428571429,1536.73015873016,94.0948623133019,"sup à 50%","#9ecae1","+94,1%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+94,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5221010",49.0852726,-1.0917294,868,"site",2023-09-04,"La Vire à Saint-Lô [Pont de Gourfaleur]",4860.28571428571,4341.48095238095,11.9499490518377,"0 et 15%","#eff3ff","+11,9%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+11,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5243010",49.2010712,-1.0070384,57,"site",2023-09-04,"Le bras de l'Elle à Saint-Jean-de-Savigny",664.285714285714,186.275862068966,256.613952504362,"sup à 200%","#3182bd","+256,6%","Débit moyen au 4 septembre 2023: <span style='background: #3182bd; display: inline-block; padding: 2px; padding-bottom:0'>+256,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5321510",49.3211563,-0.7490874,135,"site",2023-09-04,"L'Aure à Maisons [Pont-Fatu]",277.714285714286,222.1,25.0402006818037,"sup à 15%","#c6dbef","+25,0%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+25,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"I5352010",49.2995275,-0.738172,245,"site",2023-09-04,"La Drôme à Sully",1039.85714285714,509.37619047619,104.143256457478,"sup à 100%","#6baed6","+104,1%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+104,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6502010",49.116585,-1.3932345,19.1,"site",2023-09-04,"La Taute à Saint-Sauveur-Lendelin",190.142857142857,75.6560846560847,151.325267501224,"sup à 100%","#6baed6","+151,3%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+151,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6923010",49.6350618,-1.289138,105.6,"site",2023-09-04,"La Saire à Anneville-en-Saire",952.428571428571,786.747252747253,21.0590272927898,"sup à 15%","#c6dbef","+21,1%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+21,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6943010",49.615641,-1.5681858,14.8,"site",2023-09-04,"Le Trottebec à la Glacerie [Le Val Joli]",129,58.4975369458128,120.522105263158,"sup à 100%","#6baed6","+120,5%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+120,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6943110",49.6212202,-1.6245758,101.8,"site",2023-09-04,"La Divette à Cherbourg-Octeville",472.285714285714,456.980952380952,3.34910280724426,"0 et 15%","#eff3ff","+3,3%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+3,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6964010",49.5725137,-1.8268962,12.1,"site",2023-09-04,"Le Petit Douet à Héauville",72.4285714285714,63.0619047619048,14.8531299554481,"0 et 15%","#eff3ff","+14,9%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+14,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"I6983010",49.1080083,-1.4670973,9.7,"site",2023-09-04,"L'Ay à Ancteville",101,43.5952380952381,131.676679410158,"sup à 100%","#6baed6","+131,7%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+131,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"I7021020",48.8369962,-1.201701,85.7,"site",2023-09-04,"La Sienne à Sainte-Cécile [2]",1368.14285714286,563.838095238095,142.648176612672,"sup à 100%","#6baed6","+142,6%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+142,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I7102020",48.8670562,-1.3651767,89.9,"site",2023-09-04,"L'Airou au Mesnil-Rogues",771,343.379120879121,124.533162653012,"sup à 100%","#6baed6","+124,5%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+124,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"I7222020",49.0363938,-1.444313,141.8,"site",2023-09-04,"La Soulles à Saint-Pierre-de-Coutances et à Coutances",1095.57142857143,401.652380952381,172.766073482163,"sup à 100%","#6baed6","+172,8%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+172,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"I7913610",48.7840803,-1.5319889,73.1,"site",2023-09-04,"Le Thar à Jullouville",397.571428571429,273.092664092664,45.5811454666273,"sup à 15%","#c6dbef","+45,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+45,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"I8002010",48.7121196,-1.0164408,72.9,"site",2023-09-04,"La Sée à Chérencé-le-Roussel",644.857142857143,457.291005291005,41.0168001110752,"sup à 15%","#c6dbef","+41,0%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+41,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"I8033810",48.725532,-1.3798888,25.3,"site",2023-09-04,"La Braize à Lolif",299.142857142857,182,64.36420722135,"sup à 50%","#9ecae1","+64,4%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+64,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"I9031010",48.5983711,-0.9699467,203.4,"site",2023-09-04,"La Sélune à Notre-Dame-du-Touchet",1126.85714285714,512.866995073892,119.717227601044,"sup à 100%","#6baed6","+119,7%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+119,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"I9122010",48.4869592,-1.071908,149.7,"site",2023-09-04,"L'Airon à Louvigné-du-Désert et à Landivy",738.571428571429,908.47619047619,-18.702170038788,"inf à -15%","#fdbe85","-18,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-18,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"I9221020",48.596227,-1.292804,769.5,"site",2023-09-04,"La Sélune à Saint-Aubin-de-Terregatte [Signy]",4281.42857142857,3020.97619047619,41.7233470732418,"sup à 15%","#c6dbef","+41,7%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+41,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"I9233010",48.5774084,-1.3139468,105.7,"site",2023-09-04,"Le Beuvron à Saint-Senier-de-Beuvron",742.571428571429,493.021978021978,50.6162933244178,"sup à 50%","#9ecae1","+50,6%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+50,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0014010",48.375583,-1.1964507,64.45,"site",2023-09-04,"Le Nançon à Lécousse",269.428571428571,255.504761904762,5.44953034143411,"0 et 15%","#eff3ff","+5,4%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+5,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0121510",48.3654708,-1.5037859,517,"site",2023-09-04,"Le Couesnon à Romazy",813.571428571429,854.019047619048,-4.73614952270496,"inf à 0%","#feedde","-4,7%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-4,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0144010",48.4279323,-1.4358154,82.1,"site",2023-09-04,"La Loisance à Saint-Ouen-la-Rouërie",304.571428571429,299.795238095238,1.59315088076006,"0 et 15%","#eff3ff","+1,6%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+1,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0323010",48.5259988,-1.6886785,62.7,"site",2023-09-04,"Le Guyoult à Epiniac",17.1428571428571,31.9095238095238,-46.2766751231161,"inf à -40%","#fd8d3c","-46,3%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-46,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0611610",48.2541068,-2.1676179,143.5,"site",2023-09-04,"La Rance à Saint-Jouan-de-l'Isle",146.428571428571,164.071428571429,-10.7531562908146,"inf à 0%","#feedde","-10,8%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-10,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"J0626610",48.272685,-2.0429978,83.3,"site",2023-09-04,"Le Néal à Médréac",7.14285714285714,17.852380952381,-59.9893304881303,"inf à -40%","#fd8d3c","-60,0%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-60,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1004520",48.550659,-2.0747545,36.5,"site",2023-09-04,"Le Frémur [de Lancieux] à Pleslin-Trigavou",28.8571428571429,31.0561224489796,-7.08066370954482,"inf à 0%","#feedde","-7,1%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-7,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1103010",48.4026686,-2.3333724,103.5,"site",2023-09-04,"L'Arguenon à Jugon-les-Lacs",97.8571428571429,59.4380952380952,64.6370773914439,"sup à 50%","#9ecae1","+64,6%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+64,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1114010",48.364962,-2.2483942,112.9,"site",2023-09-04,"La Rosette à Mégrit",55.4285714285714,54.4619047619048,1.77494098102638,"0 et 15%","#eff3ff","+1,8%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+1,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1313010",48.4845624,-2.567963,244.345,"site",2023-09-04,"Le Gouessant à Andel",220.428571428571,137.97619047619,59.7584124245041,"sup à 50%","#9ecae1","+59,8%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+59,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1324010",48.490325,-2.6060628,139.3,"site",2023-09-04,"L'Evron à Coëtmieux",64.2857142857143,78.5666666666667,-18.1768592035881,"inf à -15%","#fdbe85","-18,2%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-18,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1405310",48.4667859,-2.7519624,43,"site",2023-09-04,"L'Urne à Plédran",60.7142857142857,57.6984126984127,5.22696011004123,"0 et 15%","#eff3ff","+5,2%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+5,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1513010",48.4465533,-2.8333338,135.9,"site",2023-09-04,"Le Gouët à Saint-Julien",323.714285714286,309.385714285714,4.63129704021813,"0 et 15%","#eff3ff","+4,6%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+4,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"J1524010",48.4674941,-2.8480898,29.2,"site",2023-09-04,"La Maudouve à Saint-Donan",44.4285714285714,37.1182266009852,19.6947577969476,"sup à 15%","#c6dbef","+19,7%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+19,7%</span> par rapport à la moyenne 1990-2020 à cette période."
